phenocode	phenotype	category	num_cases	num_controls	path_bucket	path_https
M13_DORSALGIA	Dorsalgia	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	83888	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_DORSALGIA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_DORSALGIA.gz
M13_DORSALGIANAS	Other/unspecified dorsalgia	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	19307	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_DORSALGIANAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_DORSALGIANAS.gz
M13_DORSOPATHY	Dorsopathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	147124	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_DORSOPATHY.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_DORSOPATHY.gz
M13_DORSOPATHYNAS	Other specified/unspecified dorsopathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1360	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_DORSOPATHYNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_DORSOPATHYNAS.gz
M13_DORSOPATHYOTH	Other dorsopathies, not elsewhere classified	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	111401	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_DORSOPATHYOTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_DORSOPATHYOTH.gz
M13_DUPUTRYEN	Palmar fascial fibromatosis [Dupuytren]	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	6766	357549	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_DUPUTRYEN.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_DUPUTRYEN.gz
M13_EARLY_LUMBAR_PROLAPSE	Early lumbar disc prolapse, operated	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	4559	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_EARLY_LUMBAR_PROLAPSE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_EARLY_LUMBAR_PROLAPSE.gz
M13_ENTEROARTHR	Enteropathic arthropathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	861	315115	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_ENTEROARTHR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_ENTEROARTHR.gz
M13_ENTESOPATHYLOW	Enthesopathies of lower limb, excluding foot	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	10315	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_ENTESOPATHYLOW.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_ENTESOPATHYLOW.gz
M13_ENTESOPATHYLOWNAS	Other/unspecified enthesopathies of lower limb, excluding foot	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	2961	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_ENTESOPATHYLOWNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_ENTESOPATHYLOWNAS.gz
M13_ENTESOPATHYNAS	Other/unspecified enthesopathies, not elsewhere classified	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	3671	357549	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_ENTESOPATHYNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_ENTESOPATHYNAS.gz
M13_ENTESOPATHYOTH	Other enthesopathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	14662	357549	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_ENTESOPATHYOTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_ENTESOPATHYOTH.gz
M13_FATIGFRACT	Fatigue fracture of vertebra	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	163	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FATIGFRACT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FATIGFRACT.gz
M13_FATPADHYPERTROPHY	Hypertrophy of (infrapatellar) fat pad	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	379	357549	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FATPADHYPERTROPHY.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FATPADHYPERTROPHY.gz
M13_FIBROBLASTIC	Fibroblastic disorders	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	10869	357549	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FIBROBLASTIC.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FIBROBLASTIC.gz
M13_FIBROBLASTNAS	Other fibroblastic disorders	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	135	357549	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FIBROBLASTNAS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FIBROBLASTNAS.gz
M13_FIBROMYALGIA	Fibromyalgia	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	3623	357549	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FIBROMYALGIA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FIBROMYALGIA.gz
M13_FINGERDEFORM	Deformity of finger(s)	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	214	315115	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FINGERDEFORM.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FINGERDEFORM.gz
M13_FLATFOOT	Flat foot [pes planus] (acquired)	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	3872	315115	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FLATFOOT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FLATFOOT.gz
M13_FOREIGNBODY	Residual foreign body in soft tissue	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1974	357549	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FOREIGNBODY.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FOREIGNBODY.gz
M13_FORESTIER	Ankylosing hyperostosis [Forestier]	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	457	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FORESTIER.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_FORESTIER.gz
M13_GANGLION	Ganglion	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	10146	357549	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_GANGLION.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_GANGLION.gz
M13_GIANTCELL	Giant cell arteritis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1387	484260	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_GIANTCELL.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_GIANTCELL.gz
M13_GLUTEALTEND	Gluteal tendinitis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1346	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_GLUTEALTEND.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_GLUTEALTEND.gz
M13_GOUT	Gout	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	12342	315115	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_GOUT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_GOUT.gz
M13_HALLUDEFORMOTH	Other deformity of hallux (acquired)	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	282	315115	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_HALLUDEFORMOTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_HALLUDEFORMOTH.gz
M13_HALLUXRIGIDUS	Hallux rigidus	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	5903	315115	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_HALLUXRIGIDUS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_HALLUXRIGIDUS.gz
M13_HALLUXVALGUS	Hallux valgus (acquired)	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	19367	315115	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_HALLUXVALGUS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_HALLUXVALGUS.gz
M13_HAMMERTOE	Other hammer toe(s) (acquired)	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	7456	315115	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_HAMMERTOE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_HAMMERTOE.gz
M13_HTROMBMICROANG	Thrombotic microangiopathy	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	204	484260	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_HTROMBMICROANG.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_HTROMBMICROANG.gz
M13_HYPERANG	Hypersensitivity angiitis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	175	484260	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_HYPERANG.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_HYPERANG.gz
M13_HYPERMOBILITY	Hypermobility syndrome	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	2150	484260	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_HYPERMOBILITY.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_HYPERMOBILITY.gz
M13_ILIOTIBBAND	Iliotibial band syndrome	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	414	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_ILIOTIBBAND.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_ILIOTIBBAND.gz
M13_IMPINGEMENT	Impingement syndrome of shoulder	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	11331	357549	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_IMPINGEMENT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_IMPINGEMENT.gz
M13_INFBURSA	Infective bursitis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1042	357549	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_INFBURSA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_INFBURSA.gz
M13_INFTENOSYNOVITIS	Other infective (teno)synovitis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	140	357549	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_INFTENOSYNOVITIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_INFTENOSYNOVITIS.gz
M13_INTERHYDRARTHR	Intermittent hydrarthrosis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	84	315115	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_INTERHYDRARTHR.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_INTERHYDRARTHR.gz
M13_INTERVERTEB	Other intervertebral disc disorders	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	51683	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_INTERVERTEB.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_INTERVERTEB.gz
M13_JUVERHEU	Juvenile rheumatoid arthirtis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	908	315115	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_JUVERHEU.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_JUVERHEU.gz
M13_JUVOSTEOCHONRHIP	Juvenile osteochondrosis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1308	491365	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_JUVOSTEOCHONRHIP.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_JUVOSTEOCHONRHIP.gz
M13_KAWASAKI	Mucocutaneous lymph node syndrome [Kawasaki]	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	79	484260	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_KAWASAKI.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_KAWASAKI.gz
M13_KISSING	Kissing spine	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	68	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_KISSING.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_KISSING.gz
M13_KNEEDERANGEMENTS	Internal derangement of knee	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	20142	315115	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_KNEEDERANGEMENTS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_KNEEDERANGEMENTS.gz
M13_KNUCKLEPADS	Knuckle pads	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	54	357549	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_KNUCKLEPADS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_KNUCKLEPADS.gz
M13_KYPHOSIS	Kyphosis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	457	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_KYPHOSIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_KYPHOSIS.gz
M13_LATERALEPICOND	Lateral epicondylitis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	5911	357549	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LATERALEPICOND.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LATERALEPICOND.gz
M13_LIMBDEFORM	Other specified acquired deformities of limbs	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	172	315115	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LIMBDEFORM.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LIMBDEFORM.gz
M13_LIMBLENGTH	Unequal limb length (acquired)	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	347	315115	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LIMBLENGTH.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LIMBLENGTH.gz
M13_LIMBPAIN	Pain in limb	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	45476	357549	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LIMBPAIN.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LIMBPAIN.gz
M13_LOOSEJOINT	Loose body in joint	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	923	315115	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LOOSEJOINT.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LOOSEJOINT.gz
M13_LORDOSIS	Lordosis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	96	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LORDOSIS.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LORDOSIS.gz
M13_LOWBACKPAIN	Low back pain	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	42521	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LOWBACKPAIN.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LOWBACKPAIN.gz
M13_LOWBACKPAINORANDSCIATICA	Lower back pain or/and sciatica	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	60099	440249	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LOWBACKPAINORANDSCIATICA.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LOWBACKPAINORANDSCIATICA.gz
M13_LUMBAR_PROLAPSE	Lumbar disc prolapse	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	35290	353224	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LUMBAR_PROLAPSE.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_LUMBAR_PROLAPSE.gz
M13_MCTD	Mixed connective tissue disease	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	2415	497933	gs://finngen-public-data-r12/summary_stats/release/finngen_R12_M13_MCTD.gz	https://storage.googleapis.com/finngen-public-data-r12/summary_stats/release/finngen_R12_M13_MCTD.gz
